date,subjID,subjSex,treatment,stimuli_angle_size,trialn,noisesize,stimn,eye,angle,side,stim_type,turn,turnside,turndelay,peakmagnitude,peakduration
6/7/2024,SD012PI174,F,C,4,1,4,,ALE,none,Left,none,0,,,,
6/7/2024,SD012PI174,F,C,4,1,4,,ALE,none,Right,none,0,,,,
6/7/2024,SD012PI174,F,C,4,1,4,,ALE,none,Left,none,0,,,,
6/7/2024,SD012PI174,F,C,4,1,4,,PLE,none,Left,none,0,,,,
6/7/2024,SD012PI174,F,C,4,1,4,,PLE,none,Right,none,0,,,,
6/7/2024,SD012PI174,F,C,4,1,4,,PLE,none,Right,none,1,Right,0.759264231,13.71266174,0.466908455
6/7/2024,SD012PI174,F,C,4,1,4,,PLE,none,Left,none,0,,,,
6/7/2024,SD012PI174,F,C,4,1,4,,ALE,none,Right,none,0,,,,
6/7/2024,SD012PI174,F,C,4,1,4,,ALE,none,Left,none,0,,,,
6/7/2024,SD012PI174,F,C,4,1,4,,PLE,none,Right,none,0,,,,
6/7/2024,SD012PI174,F,C,4,1,4,,ALE,none,Right,none,0,,,,
6/7/2024,SD012PI174,F,C,4,1,4,,PLE,none,Right,none,0,,,,
6/7/2024,SD012PI174,F,C,4,1,4,,PLE,none,Right,none,0,,,,
6/7/2024,SD012PI174,F,C,4,1,4,,ALE,none,Left,none,1,Left,0.001449585,18.23703766,0.63335371
6/7/2024,SD012PI174,F,C,4,1,4,,ALE,none,Right,none,0,,,,
6/7/2024,SD012PI174,F,C,4,1,4,,PLE,none,Left,none,0,,,,
6/7/2024,SD012PI174,F,C,4,1,4,,ALE,none,Left,none,0,,,,
6/7/2024,SD012PI174,F,C,4,1,4,,ALE,none,Right,none,0,,,,
6/7/2024,SD012PI174,F,C,4,1,4,,PLE,none,Left,none,0,,,,
6/7/2024,SD012PI174,F,C,4,1,4,,PLE,none,Left,none,0,,,,
6/7/2024,SD012PI174,F,C,4,1,4,,PLE,none,Right,none,0,,,,
6/7/2024,SD012PI174,F,C,4,1,4,,ALE,none,Right,none,1,Right,0.655414343,51.40924072,0.441917658
6/7/2024,SD012PI174,F,C,4,1,4,,ALE,none,Right,none,0,,,,
6/7/2024,SD012PI174,F,C,4,1,4,,ALE,none,Right,none,0,,,,
6/7/2024,SD012PI174,F,C,4,1,4,,ALE,none,Left,none,1,Left,0.002495766,12.32443237,0.533321381
6/7/2024,SD012PI174,F,C,4,1,4,,ALE,none,Right,none,0,,,,
6/7/2024,SD012PI174,F,C,4,1,4,,ALE,none,Right,none,0,,,,
6/7/2024,SD012PI174,F,C,4,1,4,,PLE,none,Left,none,0,,,,
6/7/2024,SD012PI174,F,C,4,1,4,,PLE,none,Left,none,0,,,,
6/7/2024,SD012PI174,F,C,4,1,4,,ALE,none,Right,none,1,Right,0.001736641,29.73434448,0.499999285
6/7/2024,SD012PI174,F,C,4,1,4,,PLE,none,Right,none,0,,,,
6/7/2024,SD012PI174,F,C,4,1,4,,ALE,none,Right,none,0,,,,
6/7/2024,SD012PI174,F,C,4,1,4,,ALE,none,Right,none,0,,,,
6/7/2024,SD012PI174,F,C,4,1,4,,ALE,none,Left,none,0,,,,
6/7/2024,SD012PI174,F,C,4,1,4,,ALE,none,Right,none,0,,,,
6/7/2024,SD012PI174,F,C,4,1,4,,ALE,none,Right,none,1,Right,1.175490856,78.06677246,0.816847086
6/7/2024,SD012PI174,F,C,4,1,4,,ALE,none,Left,none,0,,,,
6/7/2024,SD012PI174,F,C,4,1,4,0,ALE,40,Right,square_blink_black,0,,,,
6/7/2024,SD012PI174,F,C,4,1,4,1,PLE,120,Right,refresh,1,Right,1.268798113,11.20730972,0.725022793
6/7/2024,SD012PI174,F,C,4,1,4,2,ALE,-40,Left,square_blink_black,1,Left,1.249546289,20.24280548,0.749994993
6/7/2024,SD012PI174,F,C,4,1,4,3,PLE,120,Right,black,0,,,,
6/7/2024,SD012PI174,F,C,4,1,4,4,ALE,40,Right,square_blink_black,0,,,,
6/7/2024,SD012PI174,F,C,4,1,4,5,PLE,-120,Left,square_blink_black,0,,,,
6/7/2024,SD012PI174,F,C,4,1,4,6,PLE,-120,Left,scattered_blink,0,,,,
6/7/2024,SD012PI174,F,C,4,1,4,7,ALE,-40,Left,black,1,Left,0.00793767,58.02914429,0.499824286
6/7/2024,SD012PI174,F,C,4,1,4,8,ALE,40,Right,black,1,Right,0.000350475,83.57357788,0.566595078
6/7/2024,SD012PI174,F,C,4,1,4,9,PLE,-120,Left,secondOrder,0,,,,
6/7/2024,SD012PI174,F,C,4,1,4,10,ALE,-40,Left,scattered_blink,0,,,,
6/7/2024,SD012PI174,F,C,4,1,4,11,PLE,-120,Left,refresh,1,Left,0.775295258,178.401001,0.433331728
6/7/2024,SD012PI174,F,C,4,1,4,12,PLE,120,Right,black,0,,,,
6/7/2024,SD012PI174,F,C,4,1,4,13,ALE,-40,Left,refresh,1,Left,0.605880976,48.31518555,0.491678953
6/7/2024,SD012PI174,F,C,4,1,4,14,ALE,40,Right,secondOrder,1,Right,0.016130447,72.70602417,0.591677666
6/7/2024,SD012PI174,F,C,4,1,4,15,ALE,-40,Left,scattered_blink,0,,,,
6/7/2024,SD012PI174,F,C,4,1,4,16,ALE,-40,Left,square_blink_white,0,,,,
6/7/2024,SD012PI174,F,C,4,1,4,17,PLE,120,Right,square_blink_black,0,,,,
6/7/2024,SD012PI174,F,C,4,1,4,18,ALE,-40,Left,black,1,Left,0.004365921,56.86279297,0.483413696
6/7/2024,SD012PI174,F,C,4,1,4,19,ALE,-40,Left,secondOrder,0,,,,
6/7/2024,SD012PI174,F,C,4,1,4,20,PLE,-120,Left,square_blink_white,0,,,,
6/7/2024,SD012PI174,F,C,4,1,4,21,ALE,40,Right,secondOrder,1,Right,0.001054764,56.2288208,0.566674948
6/7/2024,SD012PI174,F,C,4,1,4,22,PLE,120,Right,scattered_blink,0,,,,
6/7/2024,SD012PI174,F,C,4,1,4,23,ALE,40,Right,black,0,,,,
6/7/2024,SD012PI174,F,C,4,1,4,24,PLE,-120,Left,secondOrder,1,Left,0.000401735,34.53727722,0.458248854
6/7/2024,SD012PI174,F,C,4,1,4,25,ALE,40,Right,square_blink_white,1,Right,0.004577875,57.95172119,0.475016832
6/7/2024,SD012PI174,F,C,4,1,4,26,ALE,-40,Left,square_blink_white,1,Left,0.003314972,49.16592407,0.599986315
6/7/2024,SD012PI174,F,C,4,1,4,27,ALE,-40,Left,square_blink_black,1,Left,0.658092976,59.41149902,0.441848516
6/7/2024,SD012PI174,F,C,4,1,4,28,PLE,120,Right,square_blink_white,0,,,,
6/7/2024,SD012PI174,F,C,4,1,4,29,PLE,120,Right,square_blink_black,0,,,,
6/7/2024,SD012PI174,F,C,4,1,4,30,PLE,-120,Left,square_blink_white,0,,,,
6/7/2024,SD012PI174,F,C,4,1,4,31,ALE,-40,Left,refresh,1,Left,0.015408516,54.93035889,0.499851942
6/7/2024,SD012PI174,F,C,4,1,4,32,ALE,40,Right,refresh,1,Right,0.001232147,44.87501526,0.733348846
6/7/2024,SD012PI174,F,C,4,1,4,33,PLE,120,Right,refresh,0,,,,
6/7/2024,SD012PI174,F,C,4,1,4,34,PLE,-120,Left,black,0,,,,
6/7/2024,SD012PI174,F,C,4,1,4,35,PLE,-120,Left,black,1,Left,0.001244783,74.89578247,0.733344793
6/7/2024,SD012PI174,F,C,4,1,4,36,ALE,-40,Left,secondOrder,0,,,,
6/7/2024,SD012PI174,F,C,4,1,4,37,PLE,-120,Left,refresh,1,Left,0.006953478,95.12335205,0.616685629
6/7/2024,SD012PI174,F,C,4,1,4,38,PLE,-120,Left,square_blink_black,0,,,,
6/7/2024,SD012PI174,F,C,4,1,4,39,PLE,120,Right,square_blink_white,0,,,,
6/7/2024,SD012PI174,F,C,4,1,4,40,PLE,120,Right,secondOrder,0,,,,
6/7/2024,SD012PI174,F,C,4,1,4,41,ALE,40,Right,scattered_blink,0,,,,
6/7/2024,SD012PI174,F,C,4,1,4,42,PLE,-120,Left,scattered_blink,0,,,,
6/7/2024,SD012PI174,F,C,4,1,4,43,ALE,40,Right,refresh,1,Right,0.006991625,60.66848755,0.583324194
6/7/2024,SD012PI174,F,C,4,1,4,44,PLE,120,Right,secondOrder,0,,,,
6/7/2024,SD012PI174,F,C,4,1,4,45,ALE,40,Right,scattered_blink,0,,,,
6/7/2024,SD012PI174,F,C,4,1,4,46,PLE,120,Right,scattered_blink,0,,,,
6/7/2024,SD012PI174,F,C,4,1,4,47,ALE,40,Right,square_blink_white,0,,,,
6/7/2024,SD013PI175,F,C,4,1,4,,ALE,none,Right,none,0,,,,
6/7/2024,SD013PI175,F,C,4,1,4,,ALE,none,Right,none,0,,,,
6/7/2024,SD013PI175,F,C,4,1,4,,PLE,none,Left,none,0,,,,
6/7/2024,SD013PI175,F,C,4,1,4,,ALE,none,Right,none,0,,,,
6/7/2024,SD013PI175,F,C,4,1,4,,PLE,none,Right,none,0,,,,
6/7/2024,SD013PI175,F,C,4,1,4,,PLE,none,Left,none,0,,,,
6/7/2024,SD013PI175,F,C,4,1,4,,ALE,none,Left,none,0,,,,
6/7/2024,SD013PI175,F,C,4,1,4,,PLE,none,Right,none,0,,,,
6/7/2024,SD013PI175,F,C,4,1,4,,ALE,none,Left,none,0,,,,
6/7/2024,SD013PI175,F,C,4,1,4,,PLE,none,Left,none,0,,,,
6/7/2024,SD013PI175,F,C,4,1,4,,PLE,none,Right,none,0,,,,
6/7/2024,SD013PI175,F,C,4,1,4,,ALE,none,Right,none,0,,,,
6/7/2024,SD013PI175,F,C,4,1,4,,PLE,none,Left,none,0,,,,
6/7/2024,SD013PI175,F,C,4,1,4,,ALE,none,Right,none,1,Right,0.007091522,52.46514893,0.591524601
6/7/2024,SD013PI175,F,C,4,1,4,,ALE,none,Left,none,0,,,,
6/7/2024,SD013PI175,F,C,4,1,4,,PLE,none,Left,none,0,,,,
6/7/2024,SD013PI175,F,C,4,1,4,,PLE,none,Right,none,1,Right,0.551882744,32.19334412,0.416512251
6/7/2024,SD013PI175,F,C,4,1,4,,PLE,none,Left,none,0,,,,
6/7/2024,SD013PI175,F,C,4,1,4,,ALE,none,Right,none,0,,,,
6/7/2024,SD013PI175,F,C,4,1,4,,PLE,none,Left,none,0,,,,
6/7/2024,SD013PI175,F,C,4,1,4,,PLE,none,Right,none,0,,,,
6/7/2024,SD013PI175,F,C,4,1,4,,ALE,none,Left,none,0,,,,
6/7/2024,SD013PI175,F,C,4,1,4,,PLE,none,Right,none,0,,,,
6/7/2024,SD013PI175,F,C,4,1,4,,PLE,none,Right,none,0,,,,
6/7/2024,SD013PI175,F,C,4,1,4,,PLE,none,Right,none,0,,,,
6/7/2024,SD013PI175,F,C,4,1,4,,ALE,none,Right,none,0,,,,
6/7/2024,SD013PI175,F,C,4,1,4,,PLE,none,Left,none,0,,,,
6/7/2024,SD013PI175,F,C,4,1,4,,ALE,none,Right,none,0,,,,
6/7/2024,SD013PI175,F,C,4,1,4,,ALE,none,Left,none,1,Left,0.570463896,44.06433105,0.408371449
6/7/2024,SD013PI175,F,C,4,1,4,,PLE,none,Right,none,0,,,,
6/7/2024,SD013PI175,F,C,4,1,4,,PLE,none,Left,none,0,,,,
6/7/2024,SD013PI175,F,C,4,1,4,,ALE,none,Left,none,0,,,,
6/7/2024,SD013PI175,F,C,4,1,4,,ALE,none,Left,none,0,,,,
6/7/2024,SD013PI175,F,C,4,1,4,,ALE,none,Right,none,0,,,,
6/7/2024,SD013PI175,F,C,4,1,4,,ALE,none,Right,none,0,,,,
6/7/2024,SD013PI175,F,C,4,1,4,,ALE,none,Right,none,0,,,,
6/7/2024,SD013PI175,F,C,4,1,4,,ALE,none,Left,none,0,,,,
6/7/2024,SD013PI175,F,C,4,1,4,,PLE,none,Right,none,0,,,,
6/7/2024,SD013PI175,F,C,4,1,4,,ALE,none,Right,none,0,,,,
6/7/2024,SD013PI175,F,C,4,1,4,,PLE,none,Left,none,0,,,,
6/7/2024,SD013PI175,F,C,4,1,4,,ALE,none,Left,none,0,,,,
6/7/2024,SD013PI175,F,C,4,1,4,,ALE,none,Right,none,0,,,,
6/7/2024,SD013PI175,F,C,4,1,4,,PLE,none,Left,none,0,,,,
6/7/2024,SD013PI175,F,C,4,1,4,,ALE,none,Right,none,0,,,,
6/7/2024,SD013PI175,F,C,4,1,4,,ALE,none,Left,none,0,,,,
6/7/2024,SD013PI175,F,C,4,1,4,,PLE,none,Right,none,0,,,,
6/7/2024,SD013PI175,F,C,4,1,4,,ALE,none,Left,none,0,,,,
6/7/2024,SD013PI175,F,C,4,1,4,,ALE,none,Right,none,0,,,,
6/7/2024,SD013PI175,F,C,4,1,4,0,ALE,-40,Left,secondOrder,1,Left,1.347840548,43.76976013,0.650020123
6/7/2024,SD013PI175,F,C,4,1,4,1,ALE,-40,Left,scattered_blink,0,,,,
6/7/2024,SD013PI175,F,C,4,1,4,2,PLE,-120,Left,black,1,Left,8.96E-05,109.4664917,0.791445971
6/7/2024,SD013PI175,F,C,4,1,4,3,ALE,40,Right,scattered_blink,0,,,,
6/7/2024,SD013PI175,F,C,4,1,4,4,ALE,-40,Left,square_blink_white,0,,,,
6/7/2024,SD013PI175,F,C,4,1,4,5,ALE,-40,Left,square_blink_black,1,Left,0.931512356,55.20944214,0.416819811
6/7/2024,SD013PI175,F,C,4,1,4,6,PLE,-120,Left,secondOrder,0,,,,
6/7/2024,SD013PI175,F,C,4,1,4,7,ALE,40,Right,square_blink_black,0,,,,
6/7/2024,SD013PI175,F,C,4,1,4,8,PLE,120,Right,scattered_blink,0,,,,
6/7/2024,SD013PI175,F,C,4,1,4,9,ALE,40,Right,refresh,1,Right,0.482309818,66.38879395,0.399993181
6/7/2024,SD013PI175,F,C,4,1,4,10,ALE,40,Right,refresh,1,Right,0.004874945,58.58822632,0.699974298
6/7/2024,SD013PI175,F,C,4,1,4,11,ALE,-40,Left,black,1,Left,0.708567142,75.41320801,0.433343649
6/7/2024,SD013PI175,F,C,4,1,4,12,PLE,120,Right,square_blink_black,1,Right,0.590494871,123.949646,0.425154686
6/7/2024,SD013PI175,F,C,4,1,4,13,PLE,120,Right,square_blink_white,0,,,,
6/7/2024,SD013PI175,F,C,4,1,4,14,ALE,40,Right,scattered_blink,1,Right,0.000237703,29.12501526,0.75854373
6/7/2024,SD013PI175,F,C,4,1,4,15,ALE,40,Right,square_blink_black,0,,,,
6/7/2024,SD013PI175,F,C,4,1,4,16,PLE,120,Right,secondOrder,1,Right,0.003819942,128.8275146,0.633304358
6/7/2024,SD013PI175,F,C,4,1,4,17,PLE,120,Right,black,1,Right,0.004614592,115.3626709,0.708328009
6/7/2024,SD013PI175,F,C,4,1,4,18,PLE,-120,Left,refresh,0,,,,
6/7/2024,SD013PI175,F,C,4,1,4,19,PLE,120,Right,square_blink_black,0,,,,
6/7/2024,SD013PI175,F,C,4,1,4,20,PLE,-120,Left,black,1,Left,8.82E-05,119.9264526,0.599998474
6/7/2024,SD013PI175,F,C,4,1,4,21,PLE,-120,Left,square_blink_black,1,Left,1.040398359,142.1212158,0.391682386
6/7/2024,SD013PI175,F,C,4,1,4,22,ALE,40,Right,secondOrder,1,Right,0.003991127,50.99282837,0.541473389
6/7/2024,SD013PI175,F,C,4,1,4,23,ALE,-40,Left,square_blink_white,0,,,,
6/7/2024,SD013PI175,F,C,4,1,4,24,PLE,-120,Left,square_blink_white,1,Left,0.786562204,158.9251709,0.408420563
6/7/2024,SD013PI175,F,C,4,1,4,25,ALE,40,Right,square_blink_white,0,,,,
6/7/2024,SD013PI175,F,C,4,1,4,26,PLE,120,Right,square_blink_white,0,,,,
6/7/2024,SD013PI175,F,C,4,1,4,27,PLE,-120,Left,scattered_blink,0,,,,
6/7/2024,SD013PI175,F,C,4,1,4,28,ALE,40,Right,black,0,,,,
6/7/2024,SD013PI175,F,C,4,1,4,29,ALE,-40,Left,refresh,0,,,,
6/7/2024,SD013PI175,F,C,4,1,4,30,PLE,120,Right,refresh,1,Right,0.474287033,144.0657959,0.407976151
6/7/2024,SD013PI175,F,C,4,1,4,31,ALE,-40,Left,refresh,0,,,,
6/7/2024,SD013PI175,F,C,4,1,4,32,ALE,-40,Left,secondOrder,0,,,,
6/7/2024,SD013PI175,F,C,4,1,4,33,ALE,-40,Left,scattered_blink,0,,,,
6/7/2024,SD013PI175,F,C,4,1,4,34,PLE,-120,Left,secondOrder,0,,,,
6/7/2024,SD013PI175,F,C,4,1,4,35,PLE,-120,Left,scattered_blink,0,,,,
6/7/2024,SD013PI175,F,C,4,1,4,36,PLE,-120,Left,square_blink_black,0,,,,
6/7/2024,SD013PI175,F,C,4,1,4,37,ALE,-40,Left,black,0,,,,
6/7/2024,SD013PI175,F,C,4,1,4,38,PLE,-120,Left,square_blink_white,0,,,,
6/7/2024,SD013PI175,F,C,4,1,4,39,PLE,120,Right,refresh,1,Right,0.011381865,91.61340332,0.891684294
6/7/2024,SD013PI175,F,C,4,1,4,40,PLE,120,Right,black,1,Right,0.002211332,96.1585083,0.85025239
6/7/2024,SD013PI175,F,C,4,1,4,41,ALE,40,Right,secondOrder,1,Right,0.008830309,64.51815796,0.616658926
6/7/2024,SD013PI175,F,C,4,1,4,42,PLE,120,Right,scattered_blink,0,,,,
6/7/2024,SD013PI175,F,C,4,1,4,43,ALE,40,Right,black,0,,,,
6/7/2024,SD013PI175,F,C,4,1,4,44,ALE,-40,Left,square_blink_black,0,,,,
6/7/2024,SD013PI175,F,C,4,1,4,45,PLE,120,Right,secondOrder,0,,,,
6/7/2024,SD013PI175,F,C,4,1,4,46,ALE,40,Right,square_blink_white,0,,,,
6/7/2024,SD013PI175,F,C,4,1,4,47,PLE,-120,Left,refresh,0,,,,
6/7/2024,SD014PI176,J,C,4,1,4,,PLE,none,Right,none,0,,,,
6/7/2024,SD014PI176,J,C,4,1,4,,PLE,none,Right,none,0,,,,
6/7/2024,SD014PI176,J,C,4,1,4,,PLE,none,Left,none,0,,,,
6/7/2024,SD014PI176,J,C,4,1,4,,ALE,none,Right,none,0,,,,
6/7/2024,SD014PI176,J,C,4,1,4,,ALE,none,Right,none,0,,,,
6/7/2024,SD014PI176,J,C,4,1,4,,PLE,none,Left,none,0,,,,
6/7/2024,SD014PI176,J,C,4,1,4,,ALE,none,Left,none,0,,,,
6/7/2024,SD014PI176,J,C,4,1,4,,ALE,none,Left,none,0,,,,
6/7/2024,SD014PI176,J,C,4,1,4,,PLE,none,Left,none,0,,,,
6/7/2024,SD014PI176,J,C,4,1,4,,PLE,none,Left,none,0,,,,
6/7/2024,SD014PI176,J,C,4,1,4,,PLE,none,Left,none,0,,,,
6/7/2024,SD014PI176,J,C,4,1,4,,ALE,none,Right,none,0,,,,
6/7/2024,SD014PI176,J,C,4,1,4,,ALE,none,Left,none,0,,,,
6/7/2024,SD014PI176,J,C,4,1,4,,ALE,none,Left,none,0,,,,
6/7/2024,SD014PI176,J,C,4,1,4,,ALE,none,Left,none,0,,,,
6/7/2024,SD014PI176,J,C,4,1,4,,PLE,none,Right,none,0,,,,
6/7/2024,SD014PI176,J,C,4,1,4,,ALE,none,Right,none,0,,,,
6/7/2024,SD014PI176,J,C,4,1,4,,ALE,none,Left,none,0,,,,
6/7/2024,SD014PI176,J,C,4,1,4,,ALE,none,Left,none,0,,,,
6/7/2024,SD014PI176,J,C,4,1,4,,ALE,none,Right,none,0,,,,
6/7/2024,SD014PI176,J,C,4,1,4,,ALE,none,Right,none,0,,,,
6/7/2024,SD014PI176,J,C,4,1,4,,PLE,none,Right,none,0,,,,
6/7/2024,SD014PI176,J,C,4,1,4,,ALE,none,Left,none,0,,,,
6/7/2024,SD014PI176,J,C,4,1,4,,ALE,none,Left,none,0,,,,
6/7/2024,SD014PI176,J,C,4,1,4,,PLE,none,Right,none,0,,,,
6/7/2024,SD014PI176,J,C,4,1,4,,PLE,none,Left,none,0,,,,
6/7/2024,SD014PI176,J,C,4,1,4,,ALE,none,Left,none,1,Left,0.013547182,13.34306717,0.733299017
6/7/2024,SD014PI176,J,C,4,1,4,,ALE,none,Left,none,0,,,,
6/7/2024,SD014PI176,J,C,4,1,4,,ALE,none,Right,none,0,,,,
6/7/2024,SD014PI176,J,C,4,1,4,,PLE,none,Right,none,0,,,,
6/7/2024,SD014PI176,J,C,4,1,4,,ALE,none,Right,none,0,,,,
6/7/2024,SD014PI176,J,C,4,1,4,,PLE,none,Right,none,0,,,,
6/7/2024,SD014PI176,J,C,4,1,4,,ALE,none,Right,none,0,,,,
6/7/2024,SD014PI176,J,C,4,1,4,,PLE,none,Left,none,0,,,,
6/7/2024,SD014PI176,J,C,4,1,4,,ALE,none,Right,none,0,,,,
6/7/2024,SD014PI176,J,C,4,1,4,,PLE,none,Right,none,0,,,,
6/7/2024,SD014PI176,J,C,4,1,4,,ALE,none,Right,none,0,,,,
6/7/2024,SD014PI176,J,C,4,1,4,,ALE,none,Right,none,0,,,,
6/7/2024,SD014PI176,J,C,4,1,4,,ALE,none,Left,none,0,,,,
6/7/2024,SD014PI176,J,C,4,1,4,,PLE,none,Right,none,0,,,,
6/7/2024,SD014PI176,J,C,4,1,4,,ALE,none,Right,none,1,Right,0.006348372,18.53146362,0.724964857
6/7/2024,SD014PI176,J,C,4,1,4,,PLE,none,Left,none,0,,,,
6/7/2024,SD014PI176,J,C,4,1,4,,PLE,none,Left,none,0,,,,
6/7/2024,SD014PI176,J,C,4,1,4,,ALE,none,Left,none,0,,,,
6/7/2024,SD014PI176,J,C,4,1,4,,ALE,none,Left,none,0,,,,
6/7/2024,SD014PI176,J,C,4,1,4,,ALE,none,Right,none,0,,,,
6/7/2024,SD014PI176,J,C,4,1,4,,ALE,none,Left,none,0,,,,
6/7/2024,SD014PI176,J,C,4,1,4,,ALE,none,Left,none,1,Left,1.449903488,13.38729095,0.550029755
6/7/2024,SD014PI176,J,C,4,1,4,0,ALE,-40,Left,black,1,Left,0.010736465,47.22311401,0.774831772
6/7/2024,SD014PI176,J,C,4,1,4,1,ALE,40,Right,refresh,1,Right,0.003167629,47.38124084,0.600000381
6/7/2024,SD014PI176,J,C,4,1,4,2,ALE,-40,Left,secondOrder,1,Left,0.005296946,73.58398438,0.616964817
6/7/2024,SD014PI176,J,C,4,1,4,3,PLE,120,Right,square_blink_white,0,,,,
6/7/2024,SD014PI176,J,C,4,1,4,4,PLE,120,Right,black,1,Right,0.001280785,11.14556885,0.549999714
6/7/2024,SD014PI176,J,C,4,1,4,5,PLE,-120,Left,black,0,,,,
6/7/2024,SD014PI176,J,C,4,1,4,6,PLE,120,Right,square_blink_black,0,,,,
6/7/2024,SD014PI176,J,C,4,1,4,7,ALE,40,Right,scattered_blink,0,,,,
6/7/2024,SD014PI176,J,C,4,1,4,8,PLE,120,Right,secondOrder,0,,,,
6/7/2024,SD014PI176,J,C,4,1,4,9,ALE,40,Right,square_blink_black,1,Right,0.007255316,51.78242493,0.808027983
6/7/2024,SD014PI176,J,C,4,1,4,10,PLE,-120,Left,refresh,1,Left,0.001293421,123.4329834,0.866892338
6/7/2024,SD014PI176,J,C,4,1,4,11,ALE,40,Right,black,0,,,,
6/7/2024,SD014PI176,J,C,4,1,4,12,PLE,-120,Left,secondOrder,0,,,,
6/7/2024,SD014PI176,J,C,4,1,4,13,ALE,-40,Left,square_blink_black,0,,,,
6/7/2024,SD014PI176,J,C,4,1,4,14,PLE,-120,Left,square_blink_black,0,,,,
6/7/2024,SD014PI176,J,C,4,1,4,15,PLE,120,Right,scattered_blink,0,,,,
6/7/2024,SD014PI176,J,C,4,1,4,16,ALE,40,Right,secondOrder,0,,,,
6/7/2024,SD014PI176,J,C,4,1,4,17,ALE,40,Right,scattered_blink,1,Right,0.500040531,65.34902954,0.433308363
6/7/2024,SD014PI176,J,C,4,1,4,18,ALE,40,Right,square_blink_white,0,,,,
6/7/2024,SD014PI176,J,C,4,1,4,19,ALE,40,Right,secondOrder,1,Right,0.819756508,71.15899658,0.416719437
6/7/2024,SD014PI176,J,C,4,1,4,20,PLE,120,Right,black,0,,,,
6/7/2024,SD014PI176,J,C,4,1,4,21,PLE,-120,Left,scattered_blink,0,,,,
6/7/2024,SD014PI176,J,C,4,1,4,22,ALE,-40,Left,secondOrder,1,Left,0.005223989,60.89587402,0.575014114
6/7/2024,SD014PI176,J,C,4,1,4,23,PLE,120,Right,square_blink_white,0,,,,
6/7/2024,SD014PI176,J,C,4,1,4,24,PLE,-120,Left,square_blink_black,0,,,,
6/7/2024,SD014PI176,J,C,4,1,4,25,ALE,-40,Left,refresh,1,Left,0.496484756,29.39672852,0.391908407
6/7/2024,SD014PI176,J,C,4,1,4,26,ALE,40,Right,square_blink_white,0,,,,
6/7/2024,SD014PI176,J,C,4,1,4,27,PLE,-120,Left,square_blink_white,0,,,,
6/7/2024,SD014PI176,J,C,4,1,4,28,ALE,-40,Left,scattered_blink,0,,,,
6/7/2024,SD014PI176,J,C,4,1,4,29,ALE,-40,Left,square_blink_black,0,,,,
6/7/2024,SD014PI176,J,C,4,1,4,30,PLE,-120,Left,secondOrder,0,,,,
6/7/2024,SD014PI176,J,C,4,1,4,31,PLE,-120,Left,scattered_blink,0,,,,
6/7/2024,SD014PI176,J,C,4,1,4,32,PLE,-120,Left,black,0,,,,
6/7/2024,SD014PI176,J,C,4,1,4,33,ALE,-40,Left,square_blink_white,0,,,,
6/7/2024,SD014PI176,J,C,4,1,4,34,PLE,120,Right,refresh,0,,,,
6/7/2024,SD014PI176,J,C,4,1,4,35,PLE,-120,Left,square_blink_white,0,,,,
6/7/2024,SD014PI176,J,C,4,1,4,36,ALE,40,Right,square_blink_black,0,,,,
6/7/2024,SD014PI176,J,C,4,1,4,37,ALE,-40,Left,black,0,,,,
6/7/2024,SD014PI176,J,C,4,1,4,38,PLE,120,Right,refresh,0,,,,
6/7/2024,SD014PI176,J,C,4,1,4,39,ALE,-40,Left,scattered_blink,0,,,,
6/7/2024,SD014PI176,J,C,4,1,4,40,ALE,40,Right,black,0,,,,
6/7/2024,SD014PI176,J,C,4,1,4,41,ALE,40,Right,refresh,0,,,,
6/7/2024,SD014PI176,J,C,4,1,4,42,PLE,-120,Left,refresh,0,,,,
6/7/2024,SD014PI176,J,C,4,1,4,43,PLE,120,Right,scattered_blink,0,,,,
6/7/2024,SD014PI176,J,C,4,1,4,44,ALE,-40,Left,square_blink_white,0,,,,
6/7/2024,SD014PI176,J,C,4,1,4,45,PLE,120,Right,secondOrder,0,,,,
6/7/2024,SD014PI176,J,C,4,1,4,46,ALE,-40,Left,refresh,0,,,,
6/7/2024,SD014PI176,J,C,4,1,4,47,PLE,120,Right,square_blink_black,0,,,,
6/7/2024,SD015PI177,J,C,4,1,4,,PLE,none,Right,none,0,,,,
6/7/2024,SD015PI177,J,C,4,1,4,,ALE,none,Left,none,0,,,,
6/7/2024,SD015PI177,J,C,4,1,4,,ALE,none,Right,none,0,,,,
6/7/2024,SD015PI177,J,C,4,1,4,,ALE,none,Right,none,0,,,,
6/7/2024,SD015PI177,J,C,4,1,4,,PLE,none,Right,none,1,Right,0.003200531,11.32055664,0.683171034
6/7/2024,SD015PI177,J,C,4,1,4,,PLE,none,Left,none,0,,,,
6/7/2024,SD015PI177,J,C,4,1,4,,ALE,none,Right,none,0,,,,
6/7/2024,SD015PI177,J,C,4,1,4,,ALE,none,Left,none,0,,,,
6/7/2024,SD015PI177,J,C,4,1,4,,PLE,none,Left,none,0,,,,
6/7/2024,SD015PI177,J,C,4,1,4,,ALE,none,Right,none,0,,,,
6/7/2024,SD015PI177,J,C,4,1,4,,ALE,none,Left,none,0,,,,
6/7/2024,SD015PI177,J,C,4,1,4,,PLE,none,Right,none,0,,,,
6/7/2024,SD015PI177,J,C,4,1,4,,PLE,none,Left,none,0,,,,
